person_daniel_mann,coworker ,person_lillian_roth,1.0
person_jay_brazeau,coworker ,person_angus_fraser,1.0
person_john_lasseter,coworker ,person_tim_allen,1.0
person_polly_james,coworker ,person_robert_thoeren,1.0
person_claudie_blakley,coworker ,person_jeff_pope,1.0
person_davy_jones,coworker ,person_michael_nesmith,1.0
person_eric_bernt,coworker ,person_mitchell_kapner,1.0
person_françois_truffaut,coworker ,person_cornell_woolrich,1.0
person_frederick_marx,coworker ,person_william_gates,1.0
person_phil_savath,coworker ,person_david_cruise,1.0
person_tim_conway,coworker ,person_gerald_gardner,1.0
person_brandon_camp,coworker ,person_mike_thompson,1.0
person_erika_pluhar,coworker ,person_arthur_brauss,1.0
person_kevin_tyell,coworker ,person_andrew_currie,1.0
person_st._clair_mckelway,coworker ,person_douglas_sirk,1.0
person_victor_slezak,coworker ,person_annie_corley,1.0
person_akira_kurosawa,coworker ,person_ishirô_honda,1.0
person_anupam_kher,coworker ,person_salman_rushdie,1.0
person_barbara_gowdy,coworker ,person_natasha_morley,1.0
person_gene_wilder,coworker ,person_norman_steinberg,1.0
person_isabella_rossellini,coworker ,person_sean_young,1.0
person_jean-louis_richard,coworker ,person_charles_denner,1.0
person_marlon_brando,coworker ,person_elizabeth_taylor,1.0
person_richard_lagravenese,coworker ,person_annie_corley,1.0
person_tsutomu_takahashi,coworker ,person_ryûhei_kitamura,1.0
person_alexia_landeau,coworker ,person_brad_silberling,1.0
person_cary_grant,coworker ,person_lloyd_nolan,1.0
person_dwight_taylor,coworker ,person_j.p._mcevoy,1.0
person_frédéric_fonteyne,coworker ,person_madeleine_bourdouxhe,1.0
person_george_lucas,coworker ,person_mary_stuart_masterson,1.0
person_harris_yulin,coworker ,person_lauren_ambrose,1.0
person_joseph_h._lewis,coworker ,person_arthur_mayse,1.0
person_max_adrian,coworker ,person_ken_russell,1.0
person_peter_tork,coworker ,person_jack_nicholson,1.0
person_philip_halprin,coworker ,person_tommy_swerdlow,1.0
person_richard_crenna,coworker ,person_julie_cox,1.0
person_carson_mccullers,coworker ,person_marlon_brando,1.0
person_charlton_ogburn_jr.,coworker ,person_peter_brown,1.0
person_jonathan_chan-pensley,coworker ,person_rain,1.0
person_joseph_castelo,coworker ,person_tom_glynn,1.0
person_robert_nelson_jacobs,coworker ,person_cate_blanchett,1.0
person_tay_garnett,coworker ,person_louis_bromfield,1.0
person_adrian_bower,coworker ,person_claudie_blakley,1.0
person_doug_wright,coworker ,person_keith_cooke,1.0
person_elisabeth_shue,coworker ,person_jonathan_hensleigh,1.0
person_hans_christian_andersen,coworker ,person_chris_hubbell,1.0
person_james_craig,coworker ,person_ronald_colman,1.0
person_jodi_benson,coworker ,person_hans_christian_andersen,1.0
person_nicolas_cowan,coworker ,person_john_karlen,1.0
person_saoirse_ronan,coworker ,person_seth_lochhead,1.0
person_valeria_bruni_tedeschi,coworker ,person_francesco_bruni,1.0
person_yûzô_kayama,coworker ,person_ryûzô_kikushima,1.0
person_adrian_shergold,coworker ,person_michael_sheen,1.0
person_arthur_brauss,coworker ,person_erika_pluhar,1.0
person_bill_larkin,coworker ,person_bob_hope,1.0
person_daniel_auteuil,coworker ,person_kad_merad,1.0
person_joe_wiesenfeld,coworker ,person_richard_crenna,1.0
person_laura_linney,coworker ,person_richard_nelson,1.0
person_lloyd_nolan,coworker ,person_cary_grant,1.0
person_ernie_reyes_sr.,coworker ,person_dan_gordon,1.0
person_jessica_st._clair,coworker ,person_julia_louis-dreyfus,1.0
person_mark_heyman,coworker ,person_natalie_portman,1.0
person_peter_lorre,coworker ,person_thomas_beck,1.0
person_gerald_gardner,coworker ,person_jan-michael_vincent,1.0
person_philip_halprin,coworker ,person_sisqó,1.0
person_bob_hope,coworker ,person_edie_adams,1.0
person_carson_mccullers,coworker ,person_john_huston,1.0
person_chris_palermo,coworker ,person_aimee_graham,1.0
person_george_wendt,coworker ,person_kay_lenz,1.0
person_jules_verne,coworker ,person_michael_anderson,1.0
person_karl_kamb,coworker ,person_roy_del_ruth,1.0
person_phil_savath,coworker ,person_don_truckey,1.0
person_ryûhei_kitamura,coworker ,person_ryô,1.0
person_adam_beach,coworker ,person_clint_eastwood,1.0
person_frank_peretti,coworker ,person_mel_harris,1.0
person_gordon_macrae,coworker ,person_virginia_mayo,1.0
person_lila_kedrova,coworker ,person_irene_papas,1.0
person_louis_bromfield,coworker ,person_robert_thoeren,1.0
person_scout_taylor-compton,coworker ,person_rob_zombie,1.0
person_arye_gross,coworker ,person_eric_schweig,1.0
person_eric_bana,coworker ,person_mark_brandon_read,1.0
person_francia_raisa,coworker ,person_louise_griffiths,1.0
person_hale_appleman,coworker ,person_josh_pais,1.0
person_richard_crenna,coworker ,person_paul_gross,1.0
person_roger_michell,coworker ,person_richard_nelson,1.0
person_yûzô_kayama,coworker ,person_masato_ide,1.0
person_aris_servetalis,coworker ,person_johnny_vekris,1.0
person_emma_gates,coworker ,person_frederick_marx,1.0
person_karen_morley,coworker ,person_madge_evans,1.0
person_michel_chanderli,coworker ,person_barbet_schroeder,1.0
person_roula_said,coworker ,person_setta_keshishian,1.0
person_caitlyn_rund,coworker ,person_will_fetters,1.0
person_claire_danes,coworker ,person_danny_devito,1.0
person_dylan_mcdermott,coworker ,person_chitra_banerjee_divakaruni,1.0
person_george_wendt,coworker ,person_richard_moll,1.0
person_gerold_frank,coworker ,person_susan_hayward,1.0
person_mykelti_williamson,coworker ,person_emy_aneke,1.0
person_william_gates,coworker ,person_arthur_agee,1.0
person_arye_gross,coworker ,person_louise_fletcher,1.0
person_benjamin_salisbury,coworker ,person_thom_eberhardt,1.0
person_frank_peretti,coworker ,person_kathy_mackel,1.0
person_hilary_brougher,coworker ,person_graham_phillips,1.0
person_mika_mäkelä,coworker ,person_väinö_linna,1.0
person_paul_gross,coworker ,person_ben_cross,1.0
person_ralph_bellamy,coworker ,person_lon_chaney_jr.,1.0
person_risto_tuorila,coworker ,person_paavo_liski,1.0
person_eric_p._sherman,coworker ,person_ryûhei_kitamura,1.0
person_david_frankel,coworker ,person_leonard_nimoy,1.0
person_leighton_meester,coworker ,person_david_keith,1.0
person_valeriy_nikolaev,coworker ,person_val_kilmer,1.0
person_eric_schweig,coworker ,person_tim_dekay,1.0
person_george_lucas,coworker ,person_george_burns,1.0
person_laura_linney,coworker ,person_bill_murray,1.0
person_roberts_blossom,coworker ,person_candy_clark,1.0
person_ryûzô_kikushima,coworker ,person_kamatari_fujiwara,1.0
person_stephen_king,coworker ,person_tim_robbins,1.0
person_toshiaki_karasawa,coworker ,person_kyôka_suzuki,1.0
person_aris_servetalis,coworker ,person_stavros_psyllakis,1.0
person_ash_brannon,coworker ,person_joan_cusack,1.0
person_daniel_taradash,coworker ,person_sarah_y._mason,1.0
person_kurt_russell,coworker ,person_mary_kay_place,1.0
person_jobeth_williams,coworker ,person_john_cullum,1.0
person_katrina_kaif,coworker ,person_sayeed_qadri,1.0
person_kiefer_sutherland,coworker ,person_michael_douglas,1.0
person_nate_monaster,coworker ,person_bob_hope,1.0
person_nate_monaster,coworker ,person_edie_adams,1.0
person_rain,coworker ,person_ill-young_kim,1.0
person_tay_garnett,coworker ,person_edward_arnold,1.0
person_virginia_mayo,coworker ,person_karl_kamb,1.0
person_agnes_moorehead,coworker ,person_louis_bromfield,1.0
person_akshay_kumar,coworker ,person_priyadarshan,1.0
person_danny_devito,coworker ,person_claire_danes,1.0
person_karen_morley,coworker ,person_anita_page,1.0
person_nelson_gidding,coworker ,person_simon_oakland,1.0
person_sarah_y._mason,coworker ,person_barbara_stanwyck,1.0
person_kelly_reilly,coworker ,person_hilary_brougher,1.0
person_lane_smith,coworker ,person_steven_brill,1.0
person_louis_bromfield,coworker ,person_edward_arnold,1.0
person_samuel_fuller,coworker ,person_ty_hardin,1.0
person_sayeed_qadri,coworker ,person_jay_master,1.0
person_aaliyah,coworker ,person_eric_bernt,1.0
person_alfred_e._green,coworker ,person_wilson_mizner,1.0
person_john_benjamin_hickey,coworker ,person_james_bradley,1.0
person_julia_louis-dreyfus,coworker ,person_christopher_nicholas_smith,1.0
person_roberts_blossom,coworker ,person_paul_brickman,1.0
person_kevin_kline,coworker ,person_sigourney_weaver,1.0
person_leslie_mann,coworker ,person_zac_efron,1.0
person_madge_evans,coworker ,person_j.p._mcevoy,1.0
person_ned_beatty,coworker ,person_george_lucas,1.0
person_steve_miner,coworker ,person_william_katt,1.0
person_tim_conway,coworker ,person_jan-michael_vincent,1.0
person_tim_dekay,coworker ,person_arye_gross,1.0
person_tom_hanks,coworker ,person_chris_webb,1.0
person_victor_heerman,coworker ,person_adolphe_menjou,1.0
person_cate_blanchett,coworker ,person_robert_nelson_jacobs,1.0
person_harris_yulin,coworker ,person_pnenah_goldstein,1.0
person_keir_dullea,coworker ,person_eleanor_perry,1.0
person_matt_damon,coworker ,person_michael_herr,1.0
person_sarita_choudhury,coworker ,person_ayad_akhtar,1.0
person_sayeed_qadri,coworker ,person_priyadarshan,1.0
person_thomas_beck,coworker ,person_john_p._marquand,1.0
person_vansh_bhardwaj,coworker ,person_deepa_mehta,1.0
person_alfred_e._green,coworker ,person_guy_kibbee,1.0
person_gareth_evans,coworker ,person_tio_pakusodewo,1.0
person_mary_kay_place,coworker ,person_benjamin_salisbury,1.0
person_michael_ballhaus,coworker ,person_andrzej_bartkowiak,1.0
person_minoru_chiaki,coworker ,person_toshirô_mifune,1.0
person_yudai_yamaguchi,coworker ,person_ryûhei_kitamura,1.0
person_charles_aitken,coworker ,person_larry_brand,1.0
person_maya_banno,coworker ,person_katsuhito_ishii,1.0
person_paul_gross,coworker ,person_jules_verne,1.0
person_rita_hsiao,coworker ,person_kelsey_grammer,1.0
person_walter_doniger,coworker ,person_jane_greer,1.0
person_russell_wong,coworker ,person_mitchell_kapner,1.0
person_ryûzô_kikushima,coworker ,person_yûzô_kayama,1.0
person_susan_hayward,coworker ,person_daniel_mann,1.0
person_amy_adams,coworker ,person_david_magee,1.0
person_anne_joyce,coworker ,person_james_gray,1.0
person_cuba_gooding_jr.,coworker ,person_tommy_swerdlow,1.0
person_gary_paulsen,coworker ,person_james_coburn,1.0
person_howard_ashman,coworker ,person_john_musker,1.0
person_john_mills,coworker ,person_peggy_ashcroft,1.0
person_mylène_jampanoï,coworker ,person_robert_toupin,1.0
person_adrian_shergold,coworker ,person_claudie_blakley,1.0
person_david_keith,coworker ,person_kathy_mackel,1.0
person_derek_ambrosi,coworker ,person_dion_beebe,1.0
person_mel_smith,coworker ,person_ned_beatty,1.0
person_raoul_walsh,coworker ,person_joan_bennett,1.0
person_john_meehan,coworker ,person_ronald_colman,1.0
person_kiefer_sutherland,coworker ,person_clark_johnson,1.0
person_nicki_aycox,coworker ,person_larry_brand,1.0
person_phil_savath,coworker ,person_kevin_conway,1.0
person_ralph_bellamy,coworker ,person_warren_william,1.0
person_yûzô_kayama,coworker ,person_shûgorô_yamamoto,1.0
person_dan_wyllie,coworker ,person_simon_lyndon,1.0
person_jessica_st._clair,coworker ,person_nicole_holofcener,1.0
person_ruba_nadda,coworker ,person_setta_keshishian,1.0
person_eduardo_semerjian,coworker ,person_josé_saramago,1.0
person_robin_houston,coworker ,person_john_mills,1.0
person_simon_beaufoy,coworker ,person_bharat_nalluri,1.0
person_elliot_villar,coworker ,person_craig_walker,1.0
person_kôki_mitani,coworker ,person_kyôka_suzuki,1.0
person_mark_brandon_read,coworker ,person_dan_wyllie,1.0
person_mitsuko_baishô,coworker ,person_akira_kurosawa,1.0
person_chapman_mortimer,coworker ,person_marlon_brando,1.0
person_charles_aitken,coworker ,person_henry_ian_cusick,1.0
person_jeff_pope,coworker ,person_adrian_shergold,1.0
person_michel_bouquet,coworker ,person_jeanne_moreau,1.0
person_robin_houston,coworker ,person_james_russell,1.0
person_william_petersen,coworker ,person_ted_danson,1.0
person_gloria_katz,coworker ,person_mary_stuart_masterson,1.0
person_jimmy_t._murakami,coworker ,person_john_mills,1.0
person_lane_smith,coworker ,person_emilio_estevez,1.0
person_mimsy_farmer,coworker ,person_paul_gardner,1.0
person_nicolas_cowan,coworker ,person_dan_gordon,1.0
person_warren_william,coworker ,person_ralph_bellamy,1.0
person_yûsuke_iseya,coworker ,person_eduardo_semerjian,1.0
person_ed_montgomery,coworker ,person_don_mankiewicz,1.0
person_james_schamus,coworker ,person_joan_allen,1.0
person_joe_derita,coworker ,person_moe_howard,1.0
person_nichelle_nichols,coworker ,person_jim_kouf,1.0
person_william_holden,coworker ,person_lewis_meltzer,1.0
person_amir_naderi,coworker ,person_behrouz_gharibpour,1.0
person_arthur_mayse,coworker ,person_howard_keel,1.0
person_ill-young_kim,coworker ,person_jonathan_chan-pensley,1.0
person_james_coburn,coworker ,person_nichelle_nichols,1.0
person_sarah_y._mason,coworker ,person_rouben_mamoulian,1.0
person_russell_wong,coworker ,person_john_jarrell,1.0
person_timothy_wayne_folsome,coworker ,person_mekhi_phifer,1.0
person_alisa_freyndlikh,coworker ,person_andrey_myagkov,1.0
person_andrew_stanton,coworker ,person_tim_allen,1.0
person_madge_evans,coworker ,person_dwight_taylor,1.0
person_kathrine_narducci,coworker ,person_mike_starr,1.0
person_klaus_grünberg,coworker ,person_michel_chanderli,1.0
person_andrey_myagkov,coworker ,person_aleksandr_ostrovskiy,1.0
person_eriko_hatsune,coworker ,person_kei_ôishi,1.0
person_katsuhito_ishii,coworker ,person_satomi_tezuka,1.0
person_kiefer_sutherland,coworker ,person_george_nolfi,1.0
person_michael_herr,coworker ,person_danny_devito,1.0
person_jeff_morrow,coworker ,person_daniel_b._ullman,1.0
person_john_benjamin_hickey,coworker ,person_clint_eastwood,1.0
person_louis_bromfield,coworker ,person_walter_pidgeon,1.0
person_michael_goldberg,coworker ,person_brian_levant,1.0
person_nicole_holofcener,coworker ,person_julia_louis-dreyfus,1.0
person_sisqó,coworker ,person_brian_levant,1.0
person_stephen_amidon,coworker ,person_guglielmo_pinelli,1.0
person_ash_brannon,coworker ,person_doug_chamberlin,1.0
person_bob_rafelson,coworker ,person_peter_tork,1.0
person_kevin_conway,coworker ,person_don_truckey,1.0
person_mary_stuart_masterson,coworker ,person_ron_osborn,1.0
person_steve_miner,coworker ,person_fred_dekker,1.0
person_chris_webb,coworker ,person_lee_unkrich,1.0
person_kathrine_narducci,coworker ,person_stacy_keach,1.0
person_molly_parker,coworker ,person_lynne_stopkewich,1.0
person_sarah_y._mason,coworker ,person_clifford_odets,1.0
person_barbara_gowdy,coworker ,person_lynne_stopkewich,1.0
person_rene_auberjonois,coworker ,person_ron_clements,1.0
person_curtis_gates,coworker ,person_steve_james,1.0
person_hideo_oguni,coworker ,person_shinobu_hashimoto,1.0
person_michael_madsen,coworker ,person_mykelti_williamson,1.0
person_victor_heerman,coworker ,person_lee_j._cobb,1.0
person_virginia_mayo,coworker ,person_gene_nelson,1.0
person_bill_larkin,coworker ,person_johanna_harwood,1.0
person_brian_caunter,coworker ,person_frank_vincent,1.0
person_ed_montgomery,coworker ,person_simon_oakland,1.0
person_jan-michael_vincent,coworker ,person_gerald_gardner,1.0
person_pete_docter,coworker ,person_chris_webb,1.0
person_rade_serbedzija,coworker ,person_mark_rosenthal,1.0
person_ryûhei_kitamura,coworker ,person_yudai_yamaguchi,1.0
person_adam_grossman,coworker ,person_daniel_zelik_berk,1.0
person_andrzej_bartkowiak,coworker ,person_eric_bernt,1.0
person_kim_greist,coworker ,person_harley_cross,1.0
person_mark_rosenthal,coworker ,person_lawrence_konner,1.0
person_nitin_ganatra,coworker ,person_chitra_banerjee_divakaruni,1.0
person_paul_gardner,coworker ,person_heinz_engelmann,1.0
person_kay_lenz,coworker ,person_ethan_wiley,1.0
person_adewale_akinnuoye-agbaje,coworker ,person_dylan_mcdermott,1.0
person_emma_booth,coworker ,person_dominic_purcell,1.0
person_joe_wright,coworker ,person_cate_blanchett,1.0
person_john_bosher,coworker ,person_kathrine_narducci,1.0
person_lewis_meltzer,coworker ,person_sarah_y._mason,1.0
person_madge_evans,coworker ,person_karen_morley,1.0
person_ryan_phillippe,coworker ,person_ron_powers,1.0
person_seth_lochhead,coworker ,person_vicky_krieps,1.0
person_isaiah_washington,coworker ,person_jet_li,1.0
person_tim_allen,coworker ,person_joan_cusack,1.0
person_chris_hubbell,coworker ,person_rene_auberjonois,1.0
person_dion_beebe,coworker ,person_derek_ambrosi,1.0
person_ernst_marischka,coworker ,person_sidney_buchman,1.0
person_ernst_marischka,coworker ,person_paul_muni,1.0
person_jason_bermingham,coworker ,person_josé_saramago,1.0
person_jay_richard_kennedy,coworker ,person_mike_connolly,1.0
person_john_mcintire,coworker ,person_barry_sullivan,1.0
person_louise_latham,coworker ,person_jay_presson_allen,1.0
person_ben_cross,coworker ,person_paul_gross,1.0
person_emy_aneke,coworker ,person_justine_warrington,1.0
person_jeremy_guilbaut,coworker ,person_david_wu,1.0
person_merian_c._cooper,coworker ,person_ruth_rose,1.0
person_natasha_morley,coworker ,person_jay_brazeau,1.0
person_william_katt,coworker ,person_steve_miner,1.0
person_bob_gunton,coworker ,person_morgan_freeman,1.0
person_mitsuko_baishô,coworker ,person_ishirô_honda,1.0
person_robert_scheerer,coworker ,person_dee_caruso,1.0
person_aldo_ray,coworker ,person_judy_holliday,1.0
person_john_benjamin_hickey,coworker ,person_ron_powers,1.0
person_matt_dillon,coworker ,person_kurt_russell,1.0
person_robert_wise,coworker ,person_susan_hayward,1.0
person_simon_beaufoy,coworker ,person_clare_clifford,1.0
person_simon_moore,coworker ,person_robert_wisden,1.0
person_charlize_theron,coworker ,person_ron_underwood,1.0
person_gary_paulsen,coworker ,person_tommy_swerdlow,1.0
person_hideo_oguni,coworker ,person_toshirô_mifune,1.0
person_johanna_harwood,coworker ,person_edie_adams,1.0
person_john_j._mclaughlin,coworker ,person_darren_aronofsky,1.0
person_priyadarshan,coworker ,person_akshay_kumar,1.0
person_chapman_mortimer,coworker ,person_julie_harris,1.0
person_chris_palermo,coworker ,person_sue_bailey,1.0
person_colette_emmanuelle,coworker ,person_clovis_cornillac,1.0
person_daniel_auteuil,coworker ,person_marthe_villalonga,1.0
person_joseph_jackson,coworker ,person_bette_davis,1.0
person_mary_stuart_masterson,coworker ,person_george_burns,1.0
person_jobeth_williams,coworker ,person_edward_hume,1.0
person_kim_greist,coworker ,person_chris_palermo,1.0
person_malinda_williams,coworker ,person_mari_morrow,1.0
person_mary_kay_place,coworker ,person_kurt_russell,1.0
person_nicholas_meyer,coworker ,person_steve_guttenberg,1.0
person_frédéric_fonteyne,coworker ,person_clovis_cornillac,1.0
person_jane_greer,coworker ,person_arthur_mayse,1.0
person_janet_margolin,coworker ,person_neva_patterson,1.0
person_vincent_dupont,coworker ,person_yekaterina_golubeva,1.0
person_will_fetters,coworker ,person_caitlyn_rund,1.0
person_larisa_guzeeva,coworker ,person_eldar_ryazanov,1.0
person_larry_fine,coworker ,person_joe_derita,1.0
person_shun_sugata,coworker ,person_ryô,1.0
person_william_sadler,coworker ,person_frank_darabont,1.0
person_clayton_rohner,coworker ,person_adam_grossman,1.0
person_gene_wilder,coworker ,person_leonard_nimoy,1.0
person_kelsey_grammer,coworker ,person_pete_docter,1.0
person_michael_haneke,coworker ,person_thierry_neuvic,1.0
person_robert_chomiak,coworker ,person_david_kaye,1.0
person_ron_osborn,coworker ,person_jeff_reno,1.0
person_ronald_colman,coworker ,person_james_craig,1.0
person_susumu_fujita,coworker ,person_minoru_chiaki,1.0
person_thomas_beck,coworker ,person_wyllis_cooper,1.0
person_curt_siodmak,coworker ,person_george_waggner,1.0
person_isao_kiriyama,coworker ,person_yudai_yamaguchi,1.0
person_richard_norton,coworker ,person_keith_cooke,1.0
person_väinö_linna,coworker ,person_paavo_liski,1.0
